#T  =  50 
# alpha    sigma 
0.2857142857142857 55 
0.3061224489795918 55 
0.32653061224489793 55 
0.3469387755102041 55 
0.36734693877551017 55 
0.3877551020408163 55 
0.4081632653061224 55 
0.42857142857142855 55 
0.44897959183673464 55 
0.4693877551020408 55 
0.4897959183673469 55 
0.5102040816326531 55 
0.5306122448979591 55 
0.5510204081632653 55 
0.5714285714285714 55 
0.5918367346938775 55 
0.6122448979591836 55 
0.6326530612244897 55 
0.6530612244897959 55 
0.673469387755102 55 
0.6938775510204082 55 
0.7142857142857142 55 
0.7346938775510203 55 
0.7551020408163265 55 
0.7755102040816326 55 
0.7959183673469387 55 
0.8163265306122448 55 
0.836734693877551 55 
0.8571428571428571 55 
0.8775510204081632 55 
0.8979591836734693 55 
0.9183673469387754 55 
0.9387755102040816 55 
0.9591836734693877 55 
0.9795918367346939 55 
1.0 55 
0.14285714285714285 56 
0.16326530612244897 56 
0.18367346938775508 56 
0.2040816326530612 56 
0.22448979591836732 56 
0.24489795918367346 56 
0.26530612244897955 56 
0.2857142857142857 56 
0.3061224489795918 56 
0.32653061224489793 56 
0.3469387755102041 56 
0.36734693877551017 56 
0.3877551020408163 56 
0.4081632653061224 56 
0.42857142857142855 56 
0.44897959183673464 56 
0.4693877551020408 56 
0.4897959183673469 56 
0.5102040816326531 56 
0.5306122448979591 56 
0.5510204081632653 56 
0.5714285714285714 56 
0.5918367346938775 56 
0.6122448979591836 56 
0.6326530612244897 56 
0.6530612244897959 56 
0.673469387755102 56 
0.6938775510204082 56 
0.7142857142857142 56 
0.7346938775510203 56 
0.7551020408163265 56 
0.7755102040816326 56 
0.7959183673469387 56 
0.8163265306122448 56 
0.836734693877551 56 
0.8571428571428571 56 
0.8775510204081632 56 
0.8979591836734693 56 
0.9183673469387754 56 
0.9387755102040816 56 
0.9591836734693877 56 
0.9795918367346939 56 
1.0 56 
0.16326530612244897 57 
0.18367346938775508 57 
0.2040816326530612 57 
0.22448979591836732 57 
0.24489795918367346 57 
0.26530612244897955 57 
0.2857142857142857 57 
0.3061224489795918 57 
0.32653061224489793 57 
0.3469387755102041 57 
0.36734693877551017 57 
0.3877551020408163 57 
0.4081632653061224 57 
0.42857142857142855 57 
0.44897959183673464 57 
0.4693877551020408 57 
0.4897959183673469 57 
0.5102040816326531 57 
0.5306122448979591 57 
0.5510204081632653 57 
0.5714285714285714 57 
0.5918367346938775 57 
0.6122448979591836 57 
0.6326530612244897 57 
0.6530612244897959 57 
0.673469387755102 57 
0.6938775510204082 57 
0.7142857142857142 57 
0.7346938775510203 57 
0.7551020408163265 57 
0.7755102040816326 57 
0.7959183673469387 57 
0.8163265306122448 57 
0.836734693877551 57 
0.8571428571428571 57 
0.8775510204081632 57 
0.8979591836734693 57 
0.9183673469387754 57 
0.9387755102040816 57 
0.9591836734693877 57 
0.9795918367346939 57 
1.0 57 
0.16326530612244897 58 
0.18367346938775508 58 
0.2040816326530612 58 
0.22448979591836732 58 
0.24489795918367346 58 
0.26530612244897955 58 
0.2857142857142857 58 
0.3061224489795918 58 
0.32653061224489793 58 
0.3469387755102041 58 
0.36734693877551017 58 
0.3877551020408163 58 
0.4081632653061224 58 
0.42857142857142855 58 
0.44897959183673464 58 
0.4693877551020408 58 
0.4897959183673469 58 
0.5102040816326531 58 
0.5306122448979591 58 
0.5510204081632653 58 
0.5714285714285714 58 
0.5918367346938775 58 
0.6122448979591836 58 
0.6326530612244897 58 
0.6530612244897959 58 
0.673469387755102 58 
0.6938775510204082 58 
0.7142857142857142 58 
0.7346938775510203 58 
0.7551020408163265 58 
0.7755102040816326 58 
0.7959183673469387 58 
0.8163265306122448 58 
0.836734693877551 58 
0.8571428571428571 58 
0.8775510204081632 58 
0.8979591836734693 58 
0.9183673469387754 58 
0.9387755102040816 58 
0.9591836734693877 58 
0.9795918367346939 58 
1.0 58 
0.16326530612244897 59 
0.18367346938775508 59 
0.2040816326530612 59 
0.22448979591836732 59 
0.24489795918367346 59 
0.26530612244897955 59 
0.2857142857142857 59 
0.3061224489795918 59 
0.32653061224489793 59 
0.3469387755102041 59 
0.36734693877551017 59 
0.3877551020408163 59 
0.4081632653061224 59 
0.42857142857142855 59 
0.44897959183673464 59 
0.4693877551020408 59 
0.4897959183673469 59 
0.5102040816326531 59 
0.5306122448979591 59 
0.5510204081632653 59 
0.5714285714285714 59 
0.5918367346938775 59 
0.6122448979591836 59 
0.6326530612244897 59 
0.6530612244897959 59 
0.673469387755102 59 
0.6938775510204082 59 
0.7142857142857142 59 
0.7346938775510203 59 
0.7551020408163265 59 
0.7755102040816326 59 
0.7959183673469387 59 
0.8163265306122448 59 
0.836734693877551 59 
0.8571428571428571 59 
0.8775510204081632 59 
0.8979591836734693 59 
0.9183673469387754 59 
0.9387755102040816 59 
0.9591836734693877 59 
0.9795918367346939 59 
1.0 59 
0.16326530612244897 60 
0.18367346938775508 60 
0.2040816326530612 60 
0.22448979591836732 60 
0.24489795918367346 60 
0.26530612244897955 60 
0.2857142857142857 60 
0.3061224489795918 60 
0.32653061224489793 60 
0.3469387755102041 60 
0.36734693877551017 60 
0.3877551020408163 60 
0.4081632653061224 60 
0.42857142857142855 60 
0.44897959183673464 60 
0.4693877551020408 60 
0.4897959183673469 60 
0.5102040816326531 60 
0.5306122448979591 60 
0.5510204081632653 60 
0.5714285714285714 60 
0.5918367346938775 60 
0.6122448979591836 60 
0.6326530612244897 60 
0.6530612244897959 60 
0.673469387755102 60 
0.6938775510204082 60 
0.7142857142857142 60 
0.7346938775510203 60 
0.7551020408163265 60 
0.7755102040816326 60 
0.7959183673469387 60 
0.8163265306122448 60 
0.836734693877551 60 
0.8571428571428571 60 
0.8775510204081632 60 
0.8979591836734693 60 
0.9183673469387754 60 
0.9387755102040816 60 
0.9591836734693877 60 
0.9795918367346939 60 
1.0 60 
0.16326530612244897 61 
0.18367346938775508 61 
0.2040816326530612 61 
0.22448979591836732 61 
0.24489795918367346 61 
0.26530612244897955 61 
0.2857142857142857 61 
0.3061224489795918 61 
0.32653061224489793 61 
0.3469387755102041 61 
0.36734693877551017 61 
0.3877551020408163 61 
0.4081632653061224 61 
0.42857142857142855 61 
0.44897959183673464 61 
0.4693877551020408 61 
0.4897959183673469 61 
0.5102040816326531 61 
0.5306122448979591 61 
0.5510204081632653 61 
0.5714285714285714 61 
0.5918367346938775 61 
0.6122448979591836 61 
0.6326530612244897 61 
0.6530612244897959 61 
0.673469387755102 61 
0.6938775510204082 61 
0.7142857142857142 61 
0.7346938775510203 61 
0.7551020408163265 61 
0.7755102040816326 61 
0.7959183673469387 61 
0.8163265306122448 61 
0.836734693877551 61 
0.8571428571428571 61 
0.8775510204081632 61 
0.8979591836734693 61 
0.9183673469387754 61 
0.9387755102040816 61 
0.9591836734693877 61 
0.9795918367346939 61 
1.0 61 
0.16326530612244897 62 
0.18367346938775508 62 
0.2040816326530612 62 
0.22448979591836732 62 
0.24489795918367346 62 
0.26530612244897955 62 
0.2857142857142857 62 
0.3061224489795918 62 
0.32653061224489793 62 
0.3469387755102041 62 
0.36734693877551017 62 
0.3877551020408163 62 
0.4081632653061224 62 
0.42857142857142855 62 
0.44897959183673464 62 
0.4693877551020408 62 
0.4897959183673469 62 
0.5102040816326531 62 
0.5306122448979591 62 
0.5510204081632653 62 
0.5714285714285714 62 
0.5918367346938775 62 
0.6122448979591836 62 
0.6326530612244897 62 
0.6530612244897959 62 
0.673469387755102 62 
0.6938775510204082 62 
0.7142857142857142 62 
0.7346938775510203 62 
0.7551020408163265 62 
0.7755102040816326 62 
0.7959183673469387 62 
0.8163265306122448 62 
0.836734693877551 62 
0.8571428571428571 62 
0.8775510204081632 62 
0.8979591836734693 62 
0.9183673469387754 62 
0.9387755102040816 62 
0.9591836734693877 62 
0.9795918367346939 62 
1.0 62 
0.16326530612244897 63 
0.18367346938775508 63 
0.2040816326530612 63 
0.22448979591836732 63 
0.24489795918367346 63 
0.26530612244897955 63 
0.2857142857142857 63 
0.3061224489795918 63 
0.32653061224489793 63 
0.3469387755102041 63 
0.36734693877551017 63 
0.3877551020408163 63 
0.4081632653061224 63 
0.42857142857142855 63 
0.44897959183673464 63 
0.4693877551020408 63 
0.4897959183673469 63 
0.5102040816326531 63 
0.5306122448979591 63 
0.5510204081632653 63 
0.5714285714285714 63 
0.5918367346938775 63 
0.6122448979591836 63 
0.6326530612244897 63 
0.6530612244897959 63 
0.673469387755102 63 
0.6938775510204082 63 
0.7142857142857142 63 
0.7346938775510203 63 
0.7551020408163265 63 
0.7755102040816326 63 
0.7959183673469387 63 
0.8163265306122448 63 
0.836734693877551 63 
0.8571428571428571 63 
0.8775510204081632 63 
0.8979591836734693 63 
0.9183673469387754 63 
0.9387755102040816 63 
0.9591836734693877 63 
0.9795918367346939 63 
1.0 63 
0.16326530612244897 64 
0.18367346938775508 64 
0.2040816326530612 64 
0.22448979591836732 64 
0.24489795918367346 64 
0.26530612244897955 64 
0.2857142857142857 64 
0.3061224489795918 64 
0.32653061224489793 64 
0.3469387755102041 64 
0.36734693877551017 64 
0.3877551020408163 64 
0.4081632653061224 64 
0.42857142857142855 64 
0.44897959183673464 64 
0.4693877551020408 64 
0.4897959183673469 64 
0.5102040816326531 64 
0.5306122448979591 64 
0.5510204081632653 64 
0.5714285714285714 64 
0.5918367346938775 64 
0.6122448979591836 64 
0.6326530612244897 64 
0.6530612244897959 64 
0.673469387755102 64 
0.6938775510204082 64 
0.7142857142857142 64 
0.7346938775510203 64 
0.7551020408163265 64 
0.7755102040816326 64 
0.7959183673469387 64 
0.8163265306122448 64 
0.836734693877551 64 
0.8571428571428571 64 
0.8775510204081632 64 
0.8979591836734693 64 
0.9183673469387754 64 
0.9387755102040816 64 
0.9591836734693877 64 
0.9795918367346939 64 
1.0 64 
0.16326530612244897 65 
0.18367346938775508 65 
0.2040816326530612 65 
0.22448979591836732 65 
0.24489795918367346 65 
0.26530612244897955 65 
0.2857142857142857 65 
0.3061224489795918 65 
0.32653061224489793 65 
0.3469387755102041 65 
0.36734693877551017 65 
0.3877551020408163 65 
0.4081632653061224 65 
0.42857142857142855 65 
0.44897959183673464 65 
0.4693877551020408 65 
0.4897959183673469 65 
0.5102040816326531 65 
0.5306122448979591 65 
0.5510204081632653 65 
0.5714285714285714 65 
0.5918367346938775 65 
0.6122448979591836 65 
0.6326530612244897 65 
0.6530612244897959 65 
0.673469387755102 65 
0.6938775510204082 65 
0.7142857142857142 65 
0.7346938775510203 65 
0.7551020408163265 65 
0.7755102040816326 65 
0.7959183673469387 65 
0.8163265306122448 65 
0.836734693877551 65 
0.8571428571428571 65 
0.8775510204081632 65 
0.8979591836734693 65 
0.9183673469387754 65 
0.9387755102040816 65 
0.9591836734693877 65 
0.9795918367346939 65 
1.0 65 
0.16326530612244897 66 
0.18367346938775508 66 
0.2040816326530612 66 
0.22448979591836732 66 
0.24489795918367346 66 
0.26530612244897955 66 
0.2857142857142857 66 
0.3061224489795918 66 
0.32653061224489793 66 
0.3469387755102041 66 
0.36734693877551017 66 
0.3877551020408163 66 
0.4081632653061224 66 
0.42857142857142855 66 
0.44897959183673464 66 
0.4693877551020408 66 
0.4897959183673469 66 
0.5102040816326531 66 
0.5306122448979591 66 
0.5510204081632653 66 
0.5714285714285714 66 
0.5918367346938775 66 
0.6122448979591836 66 
0.6326530612244897 66 
0.6530612244897959 66 
0.673469387755102 66 
0.6938775510204082 66 
0.7142857142857142 66 
0.7346938775510203 66 
0.7551020408163265 66 
0.7755102040816326 66 
0.7959183673469387 66 
0.8163265306122448 66 
0.836734693877551 66 
0.8571428571428571 66 
0.8775510204081632 66 
0.8979591836734693 66 
0.9183673469387754 66 
0.9387755102040816 66 
0.9591836734693877 66 
0.9795918367346939 66 
1.0 66 
0.16326530612244897 67 
0.18367346938775508 67 
0.2040816326530612 67 
0.22448979591836732 67 
0.24489795918367346 67 
0.26530612244897955 67 
0.2857142857142857 67 
0.3061224489795918 67 
0.32653061224489793 67 
0.3469387755102041 67 
0.36734693877551017 67 
0.3877551020408163 67 
0.4081632653061224 67 
0.42857142857142855 67 
0.44897959183673464 67 
0.4693877551020408 67 
0.4897959183673469 67 
0.5102040816326531 67 
0.5306122448979591 67 
0.5510204081632653 67 
0.5714285714285714 67 
0.5918367346938775 67 
0.6122448979591836 67 
0.6326530612244897 67 
0.6530612244897959 67 
0.673469387755102 67 
0.6938775510204082 67 
0.7142857142857142 67 
0.7346938775510203 67 
0.7551020408163265 67 
0.7755102040816326 67 
0.7959183673469387 67 
0.8163265306122448 67 
0.836734693877551 67 
0.8571428571428571 67 
0.8775510204081632 67 
0.8979591836734693 67 
0.9183673469387754 67 
0.9387755102040816 67 
0.9591836734693877 67 
0.9795918367346939 67 
1.0 67 
0.16326530612244897 68 
0.18367346938775508 68 
0.2040816326530612 68 
0.22448979591836732 68 
0.24489795918367346 68 
0.26530612244897955 68 
0.2857142857142857 68 
0.3061224489795918 68 
0.32653061224489793 68 
0.3469387755102041 68 
0.36734693877551017 68 
0.3877551020408163 68 
0.4081632653061224 68 
0.42857142857142855 68 
0.44897959183673464 68 
0.4693877551020408 68 
0.4897959183673469 68 
0.5102040816326531 68 
0.5306122448979591 68 
0.5510204081632653 68 
0.5714285714285714 68 
0.5918367346938775 68 
0.6122448979591836 68 
0.6326530612244897 68 
0.6530612244897959 68 
0.673469387755102 68 
0.6938775510204082 68 
0.7142857142857142 68 
0.7346938775510203 68 
0.7551020408163265 68 
0.7755102040816326 68 
0.7959183673469387 68 
0.8163265306122448 68 
0.836734693877551 68 
0.8571428571428571 68 
0.8775510204081632 68 
0.8979591836734693 68 
0.9183673469387754 68 
0.9387755102040816 68 
0.9591836734693877 68 
0.9795918367346939 68 
1.0 68 
0.16326530612244897 69 
0.18367346938775508 69 
0.2040816326530612 69 
0.22448979591836732 69 
0.24489795918367346 69 
0.26530612244897955 69 
0.2857142857142857 69 
0.3061224489795918 69 
0.32653061224489793 69 
0.3469387755102041 69 
0.36734693877551017 69 
0.3877551020408163 69 
0.4081632653061224 69 
0.42857142857142855 69 
0.44897959183673464 69 
0.4693877551020408 69 
0.4897959183673469 69 
0.5102040816326531 69 
0.5306122448979591 69 
0.5510204081632653 69 
0.5714285714285714 69 
0.5918367346938775 69 
0.6122448979591836 69 
0.6326530612244897 69 
0.6530612244897959 69 
0.673469387755102 69 
0.6938775510204082 69 
0.7142857142857142 69 
0.7346938775510203 69 
0.7551020408163265 69 
0.7755102040816326 69 
0.7959183673469387 69 
0.8163265306122448 69 
0.836734693877551 69 
0.8571428571428571 69 
0.8775510204081632 69 
0.8979591836734693 69 
0.9183673469387754 69 
0.9387755102040816 69 
0.9591836734693877 69 
0.9795918367346939 69 
1.0 69 
0.16326530612244897 70 
0.18367346938775508 70 
0.2040816326530612 70 
0.22448979591836732 70 
0.24489795918367346 70 
0.26530612244897955 70 
0.2857142857142857 70 
0.3061224489795918 70 
0.32653061224489793 70 
0.3469387755102041 70 
0.36734693877551017 70 
0.3877551020408163 70 
0.4081632653061224 70 
0.42857142857142855 70 
0.44897959183673464 70 
0.4693877551020408 70 
0.4897959183673469 70 
0.5102040816326531 70 
0.5306122448979591 70 
0.5510204081632653 70 
0.5714285714285714 70 
0.5918367346938775 70 
0.6122448979591836 70 
0.6326530612244897 70 
0.6530612244897959 70 
0.673469387755102 70 
0.6938775510204082 70 
0.7142857142857142 70 
0.7346938775510203 70 
0.7551020408163265 70 
0.7755102040816326 70 
0.7959183673469387 70 
0.8163265306122448 70 
0.836734693877551 70 
0.8571428571428571 70 
0.8775510204081632 70 
0.8979591836734693 70 
0.9183673469387754 70 
0.9387755102040816 70 
0.9591836734693877 70 
0.9795918367346939 70 
1.0 70 
0.16326530612244897 71 
0.18367346938775508 71 
0.2040816326530612 71 
0.22448979591836732 71 
0.24489795918367346 71 
0.26530612244897955 71 
0.2857142857142857 71 
0.3061224489795918 71 
0.32653061224489793 71 
0.3469387755102041 71 
0.36734693877551017 71 
0.3877551020408163 71 
0.4081632653061224 71 
0.42857142857142855 71 
0.44897959183673464 71 
0.4693877551020408 71 
0.4897959183673469 71 
0.5102040816326531 71 
0.5306122448979591 71 
0.5510204081632653 71 
0.5714285714285714 71 
0.5918367346938775 71 
0.6122448979591836 71 
0.6326530612244897 71 
0.6530612244897959 71 
0.673469387755102 71 
0.6938775510204082 71 
0.7142857142857142 71 
0.7346938775510203 71 
0.7551020408163265 71 
0.7755102040816326 71 
0.7959183673469387 71 
0.8163265306122448 71 
0.836734693877551 71 
0.8571428571428571 71 
0.8775510204081632 71 
0.8979591836734693 71 
0.9183673469387754 71 
0.9387755102040816 71 
0.9591836734693877 71 
0.9795918367346939 71 
1.0 71 
0.16326530612244897 72 
0.18367346938775508 72 
0.2040816326530612 72 
0.22448979591836732 72 
0.24489795918367346 72 
0.26530612244897955 72 
0.2857142857142857 72 
0.3061224489795918 72 
0.32653061224489793 72 
0.3469387755102041 72 
0.36734693877551017 72 
0.3877551020408163 72 
0.4081632653061224 72 
0.42857142857142855 72 
0.44897959183673464 72 
0.4693877551020408 72 
0.4897959183673469 72 
0.5102040816326531 72 
0.5306122448979591 72 
0.5510204081632653 72 
0.5714285714285714 72 
0.5918367346938775 72 
0.6122448979591836 72 
0.6326530612244897 72 
0.6530612244897959 72 
0.673469387755102 72 
0.6938775510204082 72 
0.7142857142857142 72 
0.7346938775510203 72 
0.7551020408163265 72 
0.7755102040816326 72 
0.7959183673469387 72 
0.8163265306122448 72 
0.836734693877551 72 
0.8571428571428571 72 
0.8775510204081632 72 
0.8979591836734693 72 
0.9183673469387754 72 
0.9387755102040816 72 
0.9591836734693877 72 
0.9795918367346939 72 
1.0 72 
0.14285714285714285 73 
0.16326530612244897 73 
0.18367346938775508 73 
0.2040816326530612 73 
0.22448979591836732 73 
0.24489795918367346 73 
0.26530612244897955 73 
0.2857142857142857 73 
0.3061224489795918 73 
0.32653061224489793 73 
0.3469387755102041 73 
0.36734693877551017 73 
0.3877551020408163 73 
0.4081632653061224 73 
0.42857142857142855 73 
0.44897959183673464 73 
0.4693877551020408 73 
0.4897959183673469 73 
0.5102040816326531 73 
0.5306122448979591 73 
0.5510204081632653 73 
0.5714285714285714 73 
0.5918367346938775 73 
0.6122448979591836 73 
0.6326530612244897 73 
0.6530612244897959 73 
0.673469387755102 73 
0.6938775510204082 73 
0.7142857142857142 73 
0.7346938775510203 73 
0.7551020408163265 73 
0.7755102040816326 73 
0.7959183673469387 73 
0.8163265306122448 73 
0.836734693877551 73 
0.8571428571428571 73 
0.8775510204081632 73 
0.8979591836734693 73 
0.9183673469387754 73 
0.9387755102040816 73 
0.9591836734693877 73 
0.9795918367346939 73 
1.0 73 
0.14285714285714285 74 
0.16326530612244897 74 
0.18367346938775508 74 
0.2040816326530612 74 
0.22448979591836732 74 
0.24489795918367346 74 
0.26530612244897955 74 
0.2857142857142857 74 
0.3061224489795918 74 
0.32653061224489793 74 
0.3469387755102041 74 
0.36734693877551017 74 
0.3877551020408163 74 
0.4081632653061224 74 
0.42857142857142855 74 
0.44897959183673464 74 
0.4693877551020408 74 
0.4897959183673469 74 
0.5102040816326531 74 
0.5306122448979591 74 
0.5510204081632653 74 
0.5714285714285714 74 
0.5918367346938775 74 
0.6122448979591836 74 
0.6326530612244897 74 
0.6530612244897959 74 
0.673469387755102 74 
0.6938775510204082 74 
0.7142857142857142 74 
0.7346938775510203 74 
0.7551020408163265 74 
0.7755102040816326 74 
0.7959183673469387 74 
0.8163265306122448 74 
0.836734693877551 74 
0.8571428571428571 74 
0.8775510204081632 74 
0.8979591836734693 74 
0.9183673469387754 74 
0.9387755102040816 74 
0.9591836734693877 74 
0.9795918367346939 74 
1.0 74 
0.14285714285714285 75 
0.16326530612244897 75 
0.18367346938775508 75 
0.2040816326530612 75 
0.22448979591836732 75 
0.24489795918367346 75 
0.26530612244897955 75 
0.2857142857142857 75 
0.3061224489795918 75 
0.32653061224489793 75 
0.3469387755102041 75 
0.36734693877551017 75 
0.3877551020408163 75 
0.4081632653061224 75 
0.42857142857142855 75 
0.44897959183673464 75 
0.4693877551020408 75 
0.4897959183673469 75 
0.5102040816326531 75 
0.5306122448979591 75 
0.5510204081632653 75 
0.5714285714285714 75 
0.5918367346938775 75 
0.6122448979591836 75 
0.6326530612244897 75 
0.6530612244897959 75 
0.673469387755102 75 
0.6938775510204082 75 
0.7142857142857142 75 
0.7346938775510203 75 
0.7551020408163265 75 
0.7755102040816326 75 
0.7959183673469387 75 
0.8163265306122448 75 
0.836734693877551 75 
0.8571428571428571 75 
0.8775510204081632 75 
0.8979591836734693 75 
0.9183673469387754 75 
0.9387755102040816 75 
0.9591836734693877 75 
0.9795918367346939 75 
1.0 75 
0.14285714285714285 76 
0.16326530612244897 76 
0.18367346938775508 76 
0.2040816326530612 76 
0.22448979591836732 76 
0.24489795918367346 76 
0.26530612244897955 76 
0.2857142857142857 76 
0.3061224489795918 76 
0.32653061224489793 76 
0.3469387755102041 76 
0.36734693877551017 76 
0.3877551020408163 76 
0.4081632653061224 76 
0.42857142857142855 76 
0.44897959183673464 76 
0.4693877551020408 76 
0.4897959183673469 76 
0.5102040816326531 76 
0.5306122448979591 76 
0.5510204081632653 76 
0.5714285714285714 76 
0.5918367346938775 76 
0.6122448979591836 76 
0.6326530612244897 76 
0.6530612244897959 76 
0.673469387755102 76 
0.6938775510204082 76 
0.7142857142857142 76 
0.7346938775510203 76 
0.7551020408163265 76 
0.7755102040816326 76 
0.7959183673469387 76 
0.8163265306122448 76 
0.836734693877551 76 
0.8571428571428571 76 
0.8775510204081632 76 
0.8979591836734693 76 
0.9183673469387754 76 
0.9387755102040816 76 
0.9591836734693877 76 
0.9795918367346939 76 
1.0 76 
0.14285714285714285 77 
0.16326530612244897 77 
0.18367346938775508 77 
0.2040816326530612 77 
0.22448979591836732 77 
0.24489795918367346 77 
0.26530612244897955 77 
0.2857142857142857 77 
0.3061224489795918 77 
0.32653061224489793 77 
0.3469387755102041 77 
0.36734693877551017 77 
0.3877551020408163 77 
0.4081632653061224 77 
0.42857142857142855 77 
0.44897959183673464 77 
0.4693877551020408 77 
0.4897959183673469 77 
0.5102040816326531 77 
0.5306122448979591 77 
0.5510204081632653 77 
0.5714285714285714 77 
0.5918367346938775 77 
0.6122448979591836 77 
0.6326530612244897 77 
0.6530612244897959 77 
0.673469387755102 77 
0.6938775510204082 77 
0.7142857142857142 77 
0.7346938775510203 77 
0.7551020408163265 77 
0.7755102040816326 77 
0.7959183673469387 77 
0.8163265306122448 77 
0.836734693877551 77 
0.8571428571428571 77 
0.8775510204081632 77 
0.8979591836734693 77 
0.9183673469387754 77 
0.9387755102040816 77 
0.9591836734693877 77 
0.9795918367346939 77 
1.0 77 
0.14285714285714285 78 
0.16326530612244897 78 
0.18367346938775508 78 
0.2040816326530612 78 
0.22448979591836732 78 
0.24489795918367346 78 
0.26530612244897955 78 
0.2857142857142857 78 
0.3061224489795918 78 
0.32653061224489793 78 
0.3469387755102041 78 
0.36734693877551017 78 
0.3877551020408163 78 
0.4081632653061224 78 
0.42857142857142855 78 
0.44897959183673464 78 
0.4693877551020408 78 
0.4897959183673469 78 
0.5102040816326531 78 
0.5306122448979591 78 
0.5510204081632653 78 
0.5714285714285714 78 
0.5918367346938775 78 
0.6122448979591836 78 
0.6326530612244897 78 
0.6530612244897959 78 
0.673469387755102 78 
0.6938775510204082 78 
0.7142857142857142 78 
0.7346938775510203 78 
0.7551020408163265 78 
0.7755102040816326 78 
0.7959183673469387 78 
0.8163265306122448 78 
0.836734693877551 78 
0.8571428571428571 78 
0.8775510204081632 78 
0.8979591836734693 78 
0.9183673469387754 78 
0.9387755102040816 78 
0.9591836734693877 78 
0.9795918367346939 78 
1.0 78 
0.14285714285714285 79 
0.16326530612244897 79 
0.18367346938775508 79 
0.2040816326530612 79 
0.22448979591836732 79 
0.24489795918367346 79 
0.26530612244897955 79 
0.2857142857142857 79 
0.3061224489795918 79 
0.32653061224489793 79 
0.3469387755102041 79 
0.36734693877551017 79 
0.3877551020408163 79 
0.4081632653061224 79 
0.42857142857142855 79 
0.44897959183673464 79 
0.4693877551020408 79 
0.4897959183673469 79 
0.5102040816326531 79 
0.5306122448979591 79 
0.5510204081632653 79 
0.5714285714285714 79 
0.5918367346938775 79 
0.6122448979591836 79 
0.6326530612244897 79 
0.6530612244897959 79 
0.673469387755102 79 
0.6938775510204082 79 
0.7142857142857142 79 
0.7346938775510203 79 
0.7551020408163265 79 
0.7755102040816326 79 
0.7959183673469387 79 
0.8163265306122448 79 
0.836734693877551 79 
0.8571428571428571 79 
0.8775510204081632 79 
0.8979591836734693 79 
0.9183673469387754 79 
0.9387755102040816 79 
0.9591836734693877 79 
0.9795918367346939 79 
1.0 79 
0.14285714285714285 80 
0.16326530612244897 80 
0.18367346938775508 80 
0.2040816326530612 80 
0.22448979591836732 80 
0.24489795918367346 80 
0.26530612244897955 80 
0.2857142857142857 80 
0.3061224489795918 80 
0.32653061224489793 80 
0.3469387755102041 80 
0.36734693877551017 80 
0.3877551020408163 80 
0.4081632653061224 80 
0.42857142857142855 80 
0.44897959183673464 80 
0.4693877551020408 80 
0.4897959183673469 80 
0.5102040816326531 80 
0.5306122448979591 80 
0.5510204081632653 80 
0.5714285714285714 80 
0.5918367346938775 80 
0.6122448979591836 80 
0.6326530612244897 80 
0.6530612244897959 80 
0.673469387755102 80 
0.6938775510204082 80 
0.7142857142857142 80 
0.7346938775510203 80 
0.7551020408163265 80 
0.7755102040816326 80 
0.7959183673469387 80 
0.8163265306122448 80 
0.836734693877551 80 
0.8571428571428571 80 
0.8775510204081632 80 
0.8979591836734693 80 
0.9183673469387754 80 
0.9387755102040816 80 
0.9591836734693877 80 
0.9795918367346939 80 
1.0 80 
0.14285714285714285 81 
0.16326530612244897 81 
0.18367346938775508 81 
0.2040816326530612 81 
0.22448979591836732 81 
0.24489795918367346 81 
0.26530612244897955 81 
0.2857142857142857 81 
0.3061224489795918 81 
0.32653061224489793 81 
0.3469387755102041 81 
0.36734693877551017 81 
0.3877551020408163 81 
0.4081632653061224 81 
0.42857142857142855 81 
0.44897959183673464 81 
0.4693877551020408 81 
0.4897959183673469 81 
0.5102040816326531 81 
0.5306122448979591 81 
0.5510204081632653 81 
0.5714285714285714 81 
0.5918367346938775 81 
0.6122448979591836 81 
0.6326530612244897 81 
0.6530612244897959 81 
0.673469387755102 81 
0.6938775510204082 81 
0.7142857142857142 81 
0.7346938775510203 81 
0.7551020408163265 81 
0.7755102040816326 81 
0.7959183673469387 81 
0.8163265306122448 81 
0.836734693877551 81 
0.8571428571428571 81 
0.8775510204081632 81 
0.8979591836734693 81 
0.9183673469387754 81 
0.9387755102040816 81 
0.9591836734693877 81 
0.9795918367346939 81 
1.0 81 
0.14285714285714285 82 
0.16326530612244897 82 
0.18367346938775508 82 
0.2040816326530612 82 
0.22448979591836732 82 
0.24489795918367346 82 
0.26530612244897955 82 
0.2857142857142857 82 
0.3061224489795918 82 
0.32653061224489793 82 
0.3469387755102041 82 
0.36734693877551017 82 
0.3877551020408163 82 
0.4081632653061224 82 
0.42857142857142855 82 
0.44897959183673464 82 
0.4693877551020408 82 
0.4897959183673469 82 
0.5102040816326531 82 
0.5306122448979591 82 
0.5510204081632653 82 
0.5714285714285714 82 
0.5918367346938775 82 
0.6122448979591836 82 
0.6326530612244897 82 
0.6530612244897959 82 
0.673469387755102 82 
0.6938775510204082 82 
0.7142857142857142 82 
0.7346938775510203 82 
0.7551020408163265 82 
0.7755102040816326 82 
0.7959183673469387 82 
0.8163265306122448 82 
0.836734693877551 82 
0.8571428571428571 82 
0.8775510204081632 82 
0.8979591836734693 82 
0.9183673469387754 82 
0.9387755102040816 82 
0.9591836734693877 82 
0.9795918367346939 82 
1.0 82 
